,address1,address2,applcBeDt,applcEnDt,buldNm,elevatorNo,elvtrAsignNo,elvtrDetailForm,elvtrDiv,elvtrForm,elvtrKindNm,elvtrSttsNm,frstInstallationDe,inspctInsttNm,installationDe,installationPlace,liveLoad,mnfcturcpnynm,ratedCap,ratedSpeed,shuttleFloorCnt,sido,sigungu
4473,서울특별시 강남구 강남대로 362,(역삼동),20231114,20241113,대륭강남타워,0046751,2,VVVF,엘리베이터,권상식,승객용,운행중,19960710,서울강남지사,20191114,1-2,1350,한국미쓰비시엘리베이터(주)(서울),20,3.5,21,서울,강남구
4474,서울특별시 강남구 강남대로 362,(역삼동),20240618,20250617,대륭강남타워,0046757,7,VVVF,엘리베이터,권상식,장애인용,운행중,19960711,서울강남지사,20190618,1-7,1000,한국미쓰비시엘리베이터(주)(서울),15,1.5,8,서울,강남구
4475,서울특별시 강남구 강남대로 362,(역삼동),20231114,20241113,대륭강남타워,0046752,1,VVVF,엘리베이터,권상식,승객용,운행중,19960710,서울강남지사,20191114,1-1,1350,한국미쓰비시엘리베이터(주)(서울),20,3.5,21,서울,강남구
4476,서울특별시 강남구 테헤란로 425,(삼성동),20231026,20241025,신일빌딩 HJ자산개발,0105252,1,VVVF,엘리베이터,권상식,장애인용,운행중,19931027,서울강남지사,20141120,1-1,1000,현대엘리베이터(주),15,2.5,14,서울,강남구
4477,서울특별시 강남구 테헤란로 318,(역삼동),20230826,20240825,일옥빌딩,0034669,2,VVVF,엘리베이터,권상식,승객용,운행중,19970224,서울강남지사,20200826,1-2,1150,후지테크코리아(주),17,3,26,서울,강남구
4478,서울특별시 강남구 선릉로86길 28,(대치동),20240819,20250218,동극빌딩,0046638,1,VVVF,엘리베이터,권상식,승객용,운행중,19960821,서울강남지사,19960821,1-1,550,엘지산전(주) 창원공장,8,1,6,서울,강남구
4479,서울특별시 강남구 논현로 559,(역삼동),20240624,20250623,밀레하우스,0065155,1,VVVF,엘리베이터,권상식,장애인용,운행중,19960827,서울강남지사,20200624,1-1,900,티케이엘리베이터코리아(주),12,1.5,10,서울,강남구
4480,서울특별시 강남구 남부순환로365길 39,(도곡동),20240804,20250803,트윈빌딩,0067335,1,VVVF,엘리베이터,권상식,승객용,운행중,19960725,서울강남지사,20210531,1-1,600,현대엘리베이터(주),8,1,5,서울,강남구
4481,서울특별시 강남구 선릉로92길 43,(삼성동),20240209,20250208,월드안마,0033143,1,VVVF,엘리베이터,권상식,승객용,운행중,19951226,서울강남지사,20170207,1-1,550,오티스엘리베이터(유)서울,8,1,5,서울,강남구
4482,서울특별시 강남구 개포로15길 28-4,(개포동),20240208,20240807,대신빌리지,0008270,1,VVVF,엘리베이터,권상식,승객용,운행중,19960120,서울강남지사,19960120,1-1,550,엘지산전(주) 주안공장,8,1,5,서울,강남구
4483,서울특별시 강남구 선릉로153길 19,(신사동),20240114,20250113,본정빌딩,0075949,1,VVVF,엘리베이터,권상식,승객용,운행중,19930601,서울강남지사,20210114,1-1,450,오티스엘리베이터(유)서울,6,1,5,서울,강남구
4484,서울특별시 강남구 논현로 62,(개포동),20240218,20250217,세영빌딩,0046885,1,VVVF,엘리베이터,권상식,승객용,운행중,19960827,서울강남지사,20210218,1-1,750,현대엘리베이터(주),10,1,6,서울,강남구
4485,서울특별시 강남구 언주로167길 15,(신사동),20240714,20250713,신성아파트,0065151,1,VVVF,엘리베이터,권상식,승객용,운행중,19960831,서울강남지사,20220714,1-1,900,오티스엘리베이터(유)서울,12,1,10,서울,강남구
4486,서울특별시 강남구 언주로167길 15,(신사동),20240714,20250713,신성아파트,0065153,3,VVVF,엘리베이터,권상식,승객용,운행중,19960831,서울강남지사,20220818,1-3,900,오티스엘리베이터(유)서울,12,1,9,서울,강남구
4487,서울특별시 강남구 언주로167길 15,(신사동),20240714,20250713,신성아파트,0065152,2,VVVF,엘리베이터,권상식,승객용,운행중,19960831,서울강남지사,20220919,1-2,900,오티스엘리베이터(유)서울,12,1,9,서울,강남구
4488,서울특별시 강남구 학동로31길 29,(논현동),20240414,20241013,삼성빌라트,0066958,1,VVVF,엘리베이터,권상식,승객용,운행중,19980908,서울강남지사,19980908,1-1,550,티케이엘리베이터코리아(주),8,1,8,서울,강남구
4489,서울특별시 강남구 봉은사로 214,(역삼동),20240823,20250822,(주)레드페이스,0079052,1,VVVF,엘리베이터,권상식,승객용,운행중,19980911,서울강남지사,20230823,1-1,750,오티스엘리베이터(유)서울,10,1.5,11,서울,강남구
4490,서울특별시 강남구 봉은사로 539,(삼성동),20240221,20250220,전진빌딩,0075580,1,VVVF,엘리베이터,권상식,승객용,운행중,19930601,서울강남지사,20190221,1-1,450,(주)케이이에스,6,1,5,서울,강남구
4491,서울특별시 강남구 삼성로 624,(삼성동),20240121,20250120,해천빌딩,0033802,1,VVVF,엘리베이터,권상식,승객용,운행중,19940120,서울강남지사,20200121,1-1,900,현대엘리베이터(주),12,1.5,9,서울,강남구
4492,서울특별시 강남구 영동대로114길 23,(삼성동),20240325,20240924,월성아파트,0008722,1,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,19940601,1-1,600,현대엘리베이터(주),9,1,6,서울,강남구
4493,서울특별시 강남구 논현로161길 11,(신사동),20230816,20240815,엔빌딩,0033476,1,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,20181005,1-1,750,티케이엘리베이터코리아(주),11,1,7,서울,강남구
4494,서울특별시 강남구 학동로1길 15,(논현동),20240323,20250322,삼정빌딩,0009269,1,VVVF,엘리베이터,권상식,승객용,운행중,19940107,서울강남지사,20210323,1-1,550,(주)민영승강기,7,1,6,서울,강남구
4495,서울특별시 강남구 영동대로112길 32,(삼성동),20240907,20250306,한국문학번역원,0046851,1,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,19940601,1-1,550,티케이엘리베이터코리아(주),8,1,7,서울,강남구
4496,서울특별시 강남구 테헤란로 429,(삼성동),20240714,20250113,원방빌딩,0033904,1,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,19940601,1-1,1350,엘지산전(주) 창원공장,20,2,16,서울,강남구
4497,서울특별시 강남구 테헤란로 429,(삼성동),20240714,20250113,원방빌딩,0033905,2,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,19940601,1-2,1350,엘지산전(주) 창원공장,20,2,19,서울,강남구
4498,서울특별시 강남구 테헤란로 429,(삼성동),20240714,20250113,원방빌딩,0033906,3,VVVF,엘리베이터,권상식,소방구조용,운행중,19940601,서울강남지사,19940601,1-3,700,엘지산전(주) 창원공장,10,1.75,20,서울,강남구
4499,서울특별시 강남구 광평로20길 17,(수서동),20240601,20241130,남서울은혜교회,0075501,1,VVVF,엘리베이터,권상식,승객용,운행중,19950601,서울강남지사,19950601,1-1,550,티케이엘리베이터코리아(주),8,1,6,서울,강남구
4500,서울특별시 강남구 논현로106길 8,(역삼동),20231123,20241122,길봉빌딩,0075538,1,VVVF,엘리베이터,권상식,승객용,운행중,19950601,서울강남지사,20201123,1-1,550,티케이엘리베이터코리아(주),7,1,6,서울,강남구
4501,서울특별시 강남구 논현로85길 23,(역삼동),20240429,20250428,(재)이스테파노,0076991,1,VVVF,엘리베이터,권상식,승객용,운행중,19951118,서울강남지사,20210429,1-1,900,오티스엘리베이터(유)서울,12,1,10,서울,강남구
4502,서울특별시 강남구 테헤란로 501,(삼성동),20240516,20250515,V-PLEX,0100332,4,VVVF,엘리베이터,권상식,소방구조용,운행중,19940621,서울강남지사,20121025,1-4,1150,한국미쓰비시엘리베이터(주)(서울),17,1.5,27,서울,강남구
4503,서울특별시 강남구 언주로174길 22,(신사동),20240330,20250329,로이빌딩,0045490,1,VVVF,엘리베이터,권상식,승객용,운행중,19940808,서울강남지사,20210330,1-1,450,오티스엘리베이터(유)서울,6,1,6,서울,강남구
4504,서울특별시 강남구 광평로 185,(수서동),20240503,20241102,태화기독교사회복지관,0046502,2,VVVF,엘리베이터,권상식,장애인용,운행중,19950601,서울강남지사,19950601,1-2,1000,엘지산전(주) 주안공장,13,1.5,8,서울,강남구
4505,서울특별시 강남구 강남대로 368,(역삼동),20240517,20250516,동인빌딩,0076100,1,VVVF,엘리베이터,권상식,장애인용,운행중,19940531,서울강남지사,20210517,1-1,900,오티스엘리베이터(유)서울,12,1,5,서울,강남구
4506,서울특별시 강남구 도산대로 322,(논현동),20240304,20250303,(주)파라다이스 논현지점,0014834,1,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,20210304,1-1,1000,현대엘리베이터(주),13,1,8,서울,강남구
4507,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0067807,17,VVVF,엘리베이터,권상식,승객용,운행중,19861023,서울강남지사,20180817,5-4,550,현대엘리베이터(주),8,1,14,서울,강남구
4508,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0067808,18,VVVF,엘리베이터,권상식,승객용,운행중,19861023,서울강남지사,20181113,6-1,550,현대엘리베이터(주),8,1,14,서울,강남구
4509,서울특별시 강남구 봉은사로1길 34,(논현동),20240305,20240904,일동빌라트,0065162,1,VVVF,엘리베이터,권상식,승객용,운행중,19971023,서울강남지사,19971023,1-1,550,엘지산전(주) 창원공장,8,1,4,서울,강남구
4510,서울특별시 강남구 학동로33길 15,(논현동),20240706,20250705,근영빌딩,0075750,1,VVVF,엘리베이터,권상식,승객용,운행중,19991123,서울강남지사,20230706,1-1,1000,현대엘리베이터(주),13,1,10,서울,강남구
4511,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075147,7,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-7,1350,후지테크코리아(주),20,2,13,서울,강남구
4512,서울특별시 강남구 일원로14길 25,(일원동),푸른마을아파트,0075200,22,VVVF,엘리베이터,권상식,승객용,운행중지(불합격),19930601,서울강남지사,20161010,111-3,550,현대엘리베이터(주),8,1.5,15,서울,강남구,,
4513,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075150,10,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,1-10,1350,후지테크코리아(주),20,2,11,서울,강남구
4514,서울특별시 강남구 테헤란로 202,(역삼동),20240723,20250122,한국은행 강남본부,0075144,4,VVVF,엘리베이터,권상식,화물용,운행중,19910601,서울강남지사,19910601,1-4,2500,후지테크코리아(주),0,1,13,서울,강남구
4515,서울특별시 강남구 일원로14길 25,(일원동),푸른마을아파트,0075184,6,VVVF,엘리베이터,권상식,승객용,운행중지(불합격),19930601,서울강남지사,20160726,104-1,550,현대엘리베이터(주),8,1.5,15,서울,강남구,,
4516,서울특별시 강남구 일원로14길 25,(일원동),20230720,20240719,푸른마을아파트,0075186,8,VVVF,엘리베이터,권상식,승객용,운행중,19930601,서울강남지사,20160705,105-1,550,현대엘리베이터(주),8,1.5,13,서울,강남구
4517,서울특별시 강남구 일원로14길 25,(일원동),20230720,20240719,푸른마을아파트,0075187,9,VVVF,엘리베이터,권상식,승객용,운행중,19930601,서울강남지사,20160726,105-2,550,현대엘리베이터(주),8,1.5,13,서울,강남구
4518,서울특별시 강남구 일원로14길 25,(일원동),푸른마을아파트,0075194,16,VVVF,엘리베이터,권상식,승객용,운행중지(불합격),19930601,서울강남지사,20160912,109-2,550,현대엘리베이터(주),8,1.5,15,서울,강남구,,
4519,서울특별시 강남구 일원로14길 25,(일원동),푸른마을아파트,0075198,20,VVVF,엘리베이터,권상식,승객용,운행중지(불합격),19930601,서울강남지사,20160812,111-1,550,현대엘리베이터(주),8,1.5,15,서울,강남구,,
4520,서울특별시 강남구 압구정로29길 71,(압구정동),20240414,20240831,압구정현대APT,0100660,84,VVVF,엘리베이터,권상식,승객용,운행중,19960126,서울강남지사,19960126,87-4,680,엘지산전(주) 창원공장,10,1,12,서울,강남구
4521,서울특별시 강남구 논현로131길 4,(논현동),20230724,20240723,화성유통상사,0011786,1,VVVF,엘리베이터,권상식,승객용,운행중,19880601,서울강남지사,20200724,1-1,550,티케이엘리베이터코리아(주),7,1,6,서울,강남구
4522,서울특별시 강남구 봉은사로 169,(논현동),20240411,20241010,태종빌딩,0078631,1,VVVF,엘리베이터,권상식,승객용,운행중,19940422,서울강남지사,19940422,1-1,750,오티스엘리베이터(유)서울,11,1,6,서울,강남구
4523,서울특별시 강남구 논현로164길 11,(신사동),20231006,20241005,김경원치과,0078064,1,VVVF,엘리베이터,권상식,승객용,운행중,19961219,서울강남지사,20211006,1-1,550,오티스엘리베이터(유)서울,7,1,5,서울,강남구
4524,서울특별시 강남구 논현로164길 25,(신사동),20240305,20250304,계상빌딩,0009174,1,VVVF,엘리베이터,권상식,승객용,운행중,19930322,서울강남지사,20200305,1-1,450,엘지산전(주) 창원공장,6,1,6,서울,강남구
4525,서울특별시 강남구 언주로 835,(신사동),20240428,20250427,삼원가든,0008908,1,VVVF,엘리베이터,권상식,승객용,운행중,19930601,서울강남지사,20220428,1-1,600,현대엘리베이터(주),8,1,4,서울,강남구
4526,서울특별시 강남구 선릉로155길 13,(신사동),20231028,20240427,우현빌딩,0008175,1,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,19940601,1-1,550,티케이엘리베이터코리아(주),8,1,6,서울,강남구
4527,서울특별시 강남구 선릉로161길 7,(신사동),20231118,20241117,희용빌딩,0008174,1,VVVF,엘리베이터,권상식,승객용,운행중,19950601,서울강남지사,20211118,1-1,450,현대엘리베이터(주),6,1,5,서울,강남구
4528,서울특별시 강남구 도곡로18길 35,(도곡동),20240302,20250301,도곡동현대아파트,0036546,2,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20130206,2-1,550,오티스엘리베이터(유)창원공장,8,1.5,15,서울,강남구
4529,서울특별시 강남구 선릉로18길 12,(개포동),20231123,20241122,개포현대아파트,0008235,1,VVVF,엘리베이터,권상식,승객용,운행중,19930601,서울강남지사,20211008,1-1,1000,현대엘리베이터(주),13,1,10,서울,강남구
4530,서울특별시 강남구 압구정로29길 71,(압구정동),20240413,20240831,압구정현대APT,0100656,80,VVVF,엘리베이터,권상식,승객용,운행중,19960125,서울강남지사,19960125,86-3,680,엘지산전(주) 창원공장,10,1,12,서울,강남구
4531,서울특별시 강남구 압구정로29길 71,(압구정동),20240329,20240928,압구정현대APT,0100653,78,VVVF,엘리베이터,권상식,승객용,운행중,19960125,서울강남지사,19960125,86-1,680,엘지산전(주) 창원공장,10,1,12,서울,강남구
4532,서울특별시 강남구 압구정로29길 71,(압구정동),20240620,20241122,압구정현대APT,0100617,42,VVVF,엘리베이터,권상식,승객용,운행중,19960124,서울강남지사,19960124,74-1,680,엘지산전(주) 창원공장,10,1,12,서울,강남구
4533,서울특별시 강남구 압구정로29길 71,(압구정동),20240621,20241122,압구정현대APT,0100613,39,VVVF,엘리베이터,권상식,승객용,운행중,19960124,서울강남지사,19960124,73-1,680,엘지산전(주) 창원공장,10,1,12,서울,강남구
4534,서울특별시 강남구 도곡로 235,(역삼동),20231030,20241029,비자검진센터,0034443,1,VVVF,엘리베이터,권상식,승객용,운행중,19900601,서울강남지사,20170601,비자-1,700,오티스엘리베이터(유)서울,10,1,8,서울,강남구
4535,서울특별시 강남구 봉은사로114길 30-5,(삼성동),20240428,20250427,평화빌딩,0009386,1,VVVF,엘리베이터,권상식,승객용,운행중,19911122,서울강남지사,20200428,1-1,750,현대엘리베이터(주),10,1,5,서울,강남구
4536,서울특별시 강남구 광평로 295,(수서동),20240128,20250127,사이룩스 오피스텔,0057496,6,VVVF,엘리베이터,권상식,전망용,운행중,20030317,서울강남지사,20030317,동관-2(좌),1150,오티스엘리베이터(유)창원공장,17,1.5,21,서울,강남구
4537,서울특별시 강남구 도곡로 145,(역삼동),20240414,20250413,동희빌딩,0035389,1,VVVF,엘리베이터,권상식,승객용,운행중,20030414,서울강남지사,20030414,1-1,750,오티스엘리베이터(유)창원공장,11,1,8,서울,강남구
4538,서울특별시 강남구 논현로 54,(개포동),20240222,20250221,연아빌딩,0009203,1,VVVF,엘리베이터,권상식,승객용,운행중,20030222,서울강남지사,20030222,1-1,750,오티스엘리베이터(유)창원공장,11,1,5,서울,강남구
4539,서울특별시 강남구 언주로168길 6-9,(신사동),20240104,20250103,삼희빌딩,0012461,1,VVVF,엘리베이터,권상식,승객용,운행중,20030408,서울강남지사,20030408,1-1,450,오티스엘리베이터(유)서울,6,1,5,서울,강남구
4540,서울특별시 강남구 선릉로138길 34,(청담동),20240620,20250619,아드리안빌,0010880,2,VVVF,엘리베이터,권상식,승객용,운행중,20030331,서울강남지사,20030331,1-2,750,현대엘리베이터(주),11,1,5,서울,강남구
4541,서울특별시 강남구 언주로93길 30,(역삼동),20240228,20250227,역삼빌딩,0009448,1,VVVF,엘리베이터,권상식,승객용,운행중,20021216,서울강남지사,20021216,1-1,750,오티스엘리베이터(유)창원공장,11,1,3,서울,강남구
4542,서울특별시 강남구 선릉로92길 8,(삼성동),20240527,20250526,호텔스타 선릉,0007685,1,VVVF,엘리베이터,권상식,승객용,운행중,19970120,서울강남지사,20210527,1-1,550,현대엘리베이터(주),7,1,5,서울,강남구
4543,서울특별시 강남구 봉은사로71길 13,(삼성동),20240416,20241015,상아빌라트,0065480,1,VVVF,엘리베이터,권상식,승객용,운행중,19970922,서울강남지사,19970922,1-1,750,동양중공업(주),11,1.5,9,서울,강남구
4544,서울특별시 강남구 남부순환로375길 6,(도곡동),20240518,20250517,벨라빌,0067907,1,VVVF,엘리베이터,권상식,장애인용,운행중,19991116,서울강남지사,20220310,1-1,1000,현대엘리베이터(주),13,1,9,서울,강남구
4545,서울특별시 강남구 논현로115길 69,(논현동),20240616,20250615,중앙빌딩,0076286,1,VVVF,엘리베이터,권상식,승객용,운행중,19911226,서울강남지사,20200616,1-1,320,엘파엘리베이터,4,1,5,서울,강남구
4546,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0009338,8,VVVF,엘리베이터,권상식,승객용,운행중,19851023,서울강남지사,20180920,3-1,750,현대엘리베이터(주),11,1,12,서울,강남구
4547,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0009340,10,VVVF,엘리베이터,권상식,승객용,운행중,19851023,서울강남지사,20181029,3-3,750,현대엘리베이터(주),11,1,12,서울,강남구
4548,서울특별시 강남구 압구정로29길 71,(압구정동),20240407,20241006,압구정현대APT,0100588,14,VVVF,엘리베이터,권상식,승객용,운행중,19950601,서울강남지사,19950601,21-1,680,엘지산전(주) 창원공장,10,1,10,서울,강남구
4549,서울특별시 강남구 삼성로 508,(삼성동),20240324,20250323,LG트윈텔2차,0034593,4,VVVF,엘리베이터,권상식,소방구조/장애인용,운행중,19991109,서울강남지사,19991109,1-4,1350,엘지산전(주) 창원공장,20,1.75,25,서울,강남구
4550,서울특별시 강남구 삼성로96길 6,(삼성동),20240323,20250322,LG트윈텔1차,0034589,4,VVVF,엘리베이터,권상식,소방구조용,운행중,19991109,서울강남지사,19991109,1-4,900,엘지산전(주) 창원공장,13,1.75,27,서울,강남구
4551,서울특별시 강남구 강남대로 566,(논현동),20240626,20250625,비너스빌딩 ,0007610,2,VVVF,엘리베이터,권상식,승객용,운행중,19880601,서울강남지사,20200821,1-2,1000,티케이엘리베이터코리아(주),13,1.5,11,서울,강남구
4552,서울특별시 강남구 압구정로 313,(압구정동),20240406,20250405,압구정한양아파트제2관리소,0008528,9,VVVF,엘리베이터,권상식,승객용,운행중,19780601,서울강남지사,20210406,35-3,630,티케이엘리베이터코리아(주),8,1,12,서울,강남구
4553,서울특별시 강남구 압구정로 313,(압구정동),20240406,20250405,압구정한양아파트제2관리소,0008533,13,VVVF,엘리베이터,권상식,승객용,운행중,19780601,서울강남지사,20210430,41-1,750,티케이엘리베이터코리아(주),10,1,13,서울,강남구
4554,서울특별시 강남구 압구정로 313,(압구정동),20240406,20250405,압구정한양아파트제2관리소,0008538,20,VVVF,엘리베이터,권상식,승객용,운행중,19780601,서울강남지사,20210407,61-2,900,티케이엘리베이터코리아(주),12,1,12,서울,강남구
4555,서울특별시 강남구 압구정로 313,(압구정동),20240406,20250405,압구정한양아파트제2관리소,0008541,23,VVVF,엘리베이터,권상식,승객용,운행중,19780601,서울강남지사,20210407,62-3,550,티케이엘리베이터코리아(주),7,1,12,서울,강남구
4556,서울특별시 강남구 광평로19길 15,(일원동),20230914,20240913,목련타운아파트,0100661,1,VVVF,엘리베이터,권상식,승객용,운행중,19930730,서울강남지사,20170918,101-1,900,오티스엘리베이터(유)서울,13,1.5,15,서울,강남구
4557,서울특별시 강남구 압구정로 313,(압구정동),20240406,20250405,압구정한양아파트제2관리소,0008525,5,VVVF,엘리베이터,권상식,승객용,운행중,19780601,서울강남지사,20210525,33-1,630,티케이엘리베이터코리아(주),8,1,12,서울,강남구
4558,서울특별시 강남구 논현로28길 4,(도곡동),20231116,20241115,일정빌딩,0076320,1,VVVF,엘리베이터,권상식,승객용,운행중,19931103,서울강남지사,20211116,1-1,450,현대엘리베이터(주),6,1,7,서울,강남구
4559,서울특별시 강남구 논현로4길 50,(개포동),20240910,20250909,포이동현대빌라트,0067961,1,VVVF,엘리베이터,권상식,승객용,운행중,19971022,서울강남지사,20240910,1-1,1000,티케이엘리베이터코리아(주),13,1,8,서울,강남구
4560,서울특별시 강남구 개포로 662,(일원동),20240318,20250317,금산빌딩,0045056,1,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20200318,1-1,550,오티스엘리베이터(유)서울,7,1,6,서울,강남구
4561,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014416,6,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,106-1,700,신광엘리베이터(주),10,1,12,서울,강남구
4562,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014422,12,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,107-4,700,신광엘리베이터(주),10,1,11,서울,강남구
4563,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014423,13,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,108-1,700,신광엘리베이터(주),10,1,13,서울,강남구
4564,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014424,14,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,108-2,700,신광엘리베이터(주),10,1,13,서울,강남구
4565,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014441,31,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,116-1,700,신광엘리베이터(주),10,1,13,서울,강남구
4566,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014452,42,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,122,700,신광엘리베이터(주),10,1,13,서울,강남구
4567,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014418,8,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,106-3,700,신광엘리베이터(주),10,1,12,서울,강남구
4568,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014419,9,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,107-1,700,신광엘리베이터(주),10,1,12,서울,강남구
4569,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014420,10,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,107-2,700,신광엘리베이터(주),10,1,12,서울,강남구
4570,서울특별시 강남구 논현로2길 34,(개포동),20240604,20250603,새롬아파트 3동,0078142,1,VVVF,엘리베이터,권상식,장애인용,운행중,20000818,서울강남지사,20000818,1-1,750,현대엘리베이터(주),11,1,8,서울,강남구
4571,서울특별시 강남구 도곡로8길 6,(도곡동),20240313,20250312,지호빌딩,0033765,1,VVVF,엘리베이터,권상식,승객용,운행중,20010223,서울강남지사,20010223,1-1,1150,오티스엘리베이터(유)창원공장,17,1.5,9,서울,강남구
4572,서울특별시 강남구 테헤란로 152,(역삼동),20231227,20241226,강남파이낸스센터(주),0079606,6,VVVF,엘리베이터,권상식,승객용,운행중,20001101,서울강남지사,20001101,1-6,1600,현대엘리베이터(주),21,2,7,서울,강남구
4573,서울특별시 강남구 학동로19길 39,(논현동),20230912,20240911,프리모빌라,0066170,1,VVVF,엘리베이터,권상식,승객용,운행중,20000930,서울강남지사,20000930,1-1,550,오티스엘리베이터(유)서울,8,1,5,서울,강남구
4574,서울특별시 강남구 압구정로79길 59,(청담동),20240221,20250220,은령빌딩,0077250,1,VVVF,엘리베이터,권상식,승객용,운행중,20001108,서울강남지사,20001108,1-1,450,오티스엘리베이터(유),6,1,6,서울,강남구
4575,서울특별시 강남구 개포로22길 76,(개포동),20230808,20240807,정다운빌딩,0045195,1,VVVF,엘리베이터,권상식,장애인용,운행중,20001018,서울강남지사,20230808,1-1,750,티케이엘리베이터코리아(주),10,1,6,서울,강남구
4576,서울특별시 강남구 테헤란로 313,(역삼동),20231029,20241028,성지하이츠Ⅰ,0066573,3,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,20211215,1-3,1150,현대엘리베이터(주),15,2.5,25,서울,강남구
4577,서울특별시 강남구 테헤란로 313,(역삼동),20231029,20241028,성지하이츠Ⅰ,0066574,4,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,20211029,1-4,1150,현대엘리베이터(주),15,2.5,25,서울,강남구
4578,서울특별시 강남구 논현로86길 29,(역삼동),20231028,20241027,대한사회복지회,0077125,1,VVVF,엘리베이터,권상식,장애인용,운행중,20001115,서울강남지사,20001115,1-1,750,오티스엘리베이터(유)창원공장,11,1,9,서울,강남구
4579,서울특별시 강남구 개포로26길 5,(개포동),20240120,20250119,아트빌,0078513,1,VVVF,엘리베이터,권상식,승객용,운행중,20001111,서울강남지사,20001111,1-1,450,오티스엘리베이터(유),6,1,5,서울,강남구
4580,서울특별시 강남구 논현로20길 4-19,(개포동),20240313,20250312,비손빌,0076495,1,VVVF,엘리베이터,권상식,승객용,운행중,20001115,서울강남지사,20001115,1-1,550,엘지산전(주) 창원공장,8,1,6,서울,강남구
4581,서울특별시 강남구 강남대로146길 33,(논현동),20231122,20241121,MH빌딩,0076683,1,VVVF,엘리베이터,권상식,승객용,운행중,20001031,서울강남지사,20001031,1-1,550,오티스엘리베이터(유),8,1,5,서울,강남구
4582,서울특별시 강남구 언주로135길 30,(논현동),20231208,20241207,한서빌딩,0067910,1,VVVF,엘리베이터,권상식,승객용,운행중,20001130,서울강남지사,20001130,1-1,550,오티스엘리베이터(유)창원공장,8,1,5,서울,강남구
4583,서울특별시 강남구 테헤란로43길 12,(역삼동),20240626,20250625,로또모텔,0009308,1,VVVF,엘리베이터,권상식,승객용,운행중,20001221,서울강남지사,20001221,1-1,450,오티스엘리베이터(유)창원공장,6,1,5,서울,강남구
4584,서울특별시 강남구 압구정로4길 13-13,(신사동),20240208,20250207,진우빌딩,0009176,1,VVVF,엘리베이터,권상식,승객용,운행중,20020109,서울강남지사,20020109,1-1,450,오티스엘리베이터(유)창원공장,6,1,7,서울,강남구
4585,서울특별시 강남구 언주로 508,(역삼동),20231130,20241129,서울상록회관,0008873,3,VVVF,엘리베이터,권상식,승객용,운행중,19910319,서울강남지사,20181130,1-3,1350,현대엘리베이터(주),20,2.5,20,서울,강남구
4586,서울특별시 강남구 압구정로 168,(신사동),20240111,20250110,제림빌딩,0099579,1,VVVF,엘리베이터,권상식,승객용,운행중,20020104,서울강남지사,20020104,1-1,550,티케이엘리베이터코리아(주),8,1,5,서울,강남구
